"id";"intent_id";"content";"created_at";"updated_at"
"119";"32";"Drinking alcohol during pregnancy, including strong spirits like whiskey and engaging in binge-drinking, should be avoided entirely for the well-being of the baby. Even beer poses risks that should be considered.";"2024-06-21 08:06:12";"2024-06-21 08:06:12"
"120";"32";"It is important to avoid alcohol completely during pregnancy, including strong spirits such as whiskey and avoiding activities like binge-drinking. Even the consumption of beer is not considered safe.";"2024-06-21 08:06:22";"2024-06-21 08:06:22"
"121";"32";"Drinking alcohol during pregnancy, including strong spirits such as whiskey and engaging in binge-drinking, poses risks to the baby's health. It is advisable to abstain from alcohol completely during pregnancy to prevent potential harm.";"2024-06-21 08:06:42";"2024-06-21 08:06:42"
"122";"33";"It is generally advised to avoid over-the-counter medications during pregnancy unless they have been recommended or prescribed by your doctor.";"2024-06-21 08:08:28";"2024-06-21 08:08:28"
"123";"33";"During pregnancy, it's generally safer to avoid over-the-counter medications unless they have been specifically recommended or prescribed by your healthcare provider.";"2024-06-21 08:08:37";"2024-06-21 08:08:37"
"124";"33";"Avoid using medications that are not prescribed or recommended by your doctor during pregnancy, especially over-the-counter options.";"2024-06-21 08:08:46";"2024-06-21 08:08:46"
"125";"33";"Take precautions with medications during pregnancy by avoiding over-the-counter options unless advised otherwise by your healthcare provider. Always consult with your doctor before taking any medications.";"2024-06-21 08:08:59";"2024-06-21 08:08:59"
"126";"34";"During pregnancy, it is recommended to maintain a healthy and balanced diet. Avoid overeating and opt for multiple light meals throughout the day instead of large, infrequent meals.";"2024-06-21 08:10:38";"2024-06-21 08:10:38"
"127";"34";"Eat a healthy and balanced diet during pregnancy, focusing on nutritious meals. It's advisable to avoid overeating and instead opt for smaller, frequent meals throughout the day.";"2024-06-21 08:10:47";"2024-06-21 08:10:47"
"128";"34";"Plan your diet during pregnancy by incorporating healthy, balanced meals and avoiding overeating. Opt for multiple light meals throughout the day rather than a few large meals.";"2024-06-21 08:10:59";"2024-06-21 08:10:59"
"129";"34";"Avoid overeating during pregnancy and focus on consuming a healthy, balanced diet. It's beneficial to eat multiple light meals throughout the day for better digestion and nutrition absorption.";"2024-06-21 08:11:23";"2024-06-21 08:11:23"
"130";"35";"It is generally advised to avoid unprescribed herbs during pregnancy. For example, herbs like Licorice, aloe, barberry, black cohosh, blue cohosh, dong quai, feverfew, goldenseal, juniper, wild yam, and motherwort are not recommended.";"2024-06-21 08:12:48";"2024-06-21 08:12:48"
"131";"35";"During pregnancy, it's safer to avoid using herbs that are not prescribed by your healthcare provider. Certain herbs, such as Licorice, aloe, barberry, black cohosh, blue cohosh, dong quai, feverfew, goldenseal, juniper, wild yam, and motherwort, should be avoided.";"2024-06-21 08:12:58";"2024-06-21 08:12:58"
"132";"35";"Not all herbs are safe during pregnancy. It is recommended to avoid herbs such as Licorice, aloe, barberry, black cohosh, blue cohosh, dong quai, feverfew, goldenseal, juniper, wild yam, and motherwort unless prescribed by your healthcare provider.";"2024-06-21 08:13:09";"2024-06-21 08:13:09"
"133";"35";"Take precautions with herbal supplements during pregnancy by avoiding unprescribed herbs. It's important to consult with your healthcare provider before using any herbs during pregnancy to ensure safety.";"2024-06-21 08:13:21";"2024-06-21 08:13:21"
"134";"36";"Prenatal care, also known as antenatal care, is the health care you receive while you are pregnant.";"2024-06-21 08:15:43";"2024-06-21 08:15:43"
"135";"36";"Prenatal care refers to the health care services provided to pregnant women during their pregnancy.";"2024-06-21 08:15:54";"2024-06-21 08:15:54"
"136";"36";"Prenatal care involves the medical and healthcare services provided to pregnant women to ensure the health and well-being of both the mother and the baby.";"2024-06-21 08:16:07";"2024-06-21 08:16:07"
"137";"36";"Prenatal care, also referred to as antenatal care, is the healthcare and medical attention given to pregnant women to monitor and ensure a healthy pregnancy.";"2024-06-21 08:16:18";"2024-06-21 08:16:18"
"138";"37";"Antenatal care, also known as prenatal care, is the healthcare provided to pregnant women during their pregnancy.";"2024-06-21 08:18:13";"2024-06-21 08:18:13"
"139";"37";"Antenatal care refers to the health care services and medical attention given to pregnant women to monitor and support their health during pregnancy.";"2024-06-21 08:18:24";"2024-06-21 08:18:24"
"140";"37";"Antenatal care involves regular medical check-ups, screenings, and guidance provided to pregnant women to ensure a healthy pregnancy and delivery.";"2024-06-21 08:18:35";"2024-06-21 08:18:35"
"141";"37";"Antenatal care, also referred to as prenatal care, encompasses the healthcare and medical support provided to pregnant women to promote maternal and fetal well-being throughout pregnancy.";"2024-06-21 08:18:43";"2024-06-21 08:18:43"
"142";"38";"You should start your prenatal care as soon as possible once you know you're pregnant.";"2024-06-21 08:21:46";"2024-06-21 08:21:46"
"143";"38";"It's recommended to initiate antenatal care as soon as you confirm you're pregnant.";"2024-06-21 08:21:59";"2024-06-21 08:21:59"
"144";"38";"The best time to start prenatal care is as soon as you discover you are pregnant.";"2024-06-21 08:22:16";"2024-06-21 08:22:16"
"145";"38";"It is advisable to begin antenatal care immediately after confirming your pregnancy for the best maternal and fetal health outcomes.";"2024-06-21 08:22:29";"2024-06-21 08:22:29"
"146";"39";"During prenatal care appointments, the midwife or doctor will check the health of both you and your baby. They will provide valuable information to support a healthy pregnancy, including guidance on nutrition and exercise. Additionally, they will discuss your options and preferences for your care during pregnancy, labor, and delivery.";"2024-06-21 08:24:32";"2024-06-21 08:24:32"
"147";"39";"Prenatal care appointments involve health assessments for both you and your baby, along with receiving essential information for maintaining a healthy pregnancy. This includes advice on nutrition, exercise, and discussing your preferences for pregnancy, labor, and delivery.";"2024-06-21 08:24:43";"2024-06-21 08:24:43"
"148";"39";"Expect your midwife or doctor to assess your health and your baby's well-being during prenatal appointments. They will offer valuable advice on maintaining a healthy pregnancy through nutrition and exercise, and discuss your choices for pregnancy, labor, and birth.";"2024-06-21 08:24:53";"2024-06-21 08:24:53"
"149";"39";"During prenatal care visits, your midwife or doctor will monitor the health of both you and your baby, provide important guidance on maintaining a healthy pregnancy through diet and physical activity, and discuss your preferences and options for pregnancy, labor, and delivery care.";"2024-06-21 08:25:03";"2024-06-21 08:25:03"
"150";"40";"Yes, it is generally safe to have sex during pregnancy, but it's advised to avoid it in the first trimester (first 12 weeks). During this time, the pregnancy is fragile, and the risk of infections and the potential for vigorous sex causing a miscarriage are concerns.";"2024-06-21 08:28:17";"2024-06-21 08:28:17"
"151";"40";"While it's generally safe to engage in sexual activity during pregnancy, it's recommended to avoid it in the first trimester (first 12 weeks). This period is crucial for minimizing the risk of infections and potential complications like miscarriage due to vigorous sex.";"2024-06-21 08:28:28";"2024-06-21 08:28:28"
"152";"40";"Sexual activity during pregnancy is usually safe, but it's advisable to refrain from it during the first trimester (first 12 weeks). This precaution helps reduce the risk of infections and complications such as miscarriage.";"2024-06-21 08:28:40";"2024-06-21 08:28:40"
"153";"40";"It's generally okay to have sex during pregnancy, but it's best to avoid it in the first trimester (first 12 weeks). This precaution is important to lower the risk of infections and the potential for vigorous sexual activity causing miscarriage.";"2024-06-21 08:28:53";"2024-06-21 08:28:53"
"154";"41";"Headaches around the forehead during pregnancy may indicate high blood pressure. It's important to get your blood pressure checked and managed medically right away.";"2024-06-21 08:32:26";"2024-06-21 08:32:26"
